8.94937 -0.858893
8.94082 -0.845235
8.94937 -0.858893
8.96639 -0.921547
8.9579 -0.897217
8.96639 -0.921547
8.98326 -1.09904
8.97484 -0.960425
8.98326 -1.09904
9 0
8.99165 -1.05968
